id,trip_type,substance,substance_name,substance_id,date,rating,category_id,list_number,intensity,category-id-list,experience-year,gender,author,title
796,bad,LSD,LSD,2,2000 Mar 1,C,27,50,3,"[6, 8, 20, 27]",2000,M,Dave,Changed Forever
1020,bad,LSD,LSD,2,2000 Apr 1,C,6,61,3,"[6, 17]",1998,N,Death,The Last Trip...
1120,bad,LSD,LSD,2,2000 Apr 1,D,11,65,3,"[6, 11, 28]",1996,N,Ryan F.,Never Again
1152,bad,LSD,LSD,2,2000 Apr 1,D,1,66,4,"[1, 6, 28]",2000,N,DNICE,10 Tabs of Acid+Me=Bad
1497,bad,LSD,LSD,2,2000 May 1,B,6,80,3,"[6, 11, 17]",2000,M,Samuel,Who's Afraid of the Big 'Bad Trip'?
1997,bad,LSD,LSD,2,2000 Jun 1,C,6,110,4,"[6, 17]",1999,M,Cope Head,My First Freak Out
1998,bad,LSD,LSD,2,2000 Jun 1,C,6,111,4,"[6, 17]",1999,N,Chris,I Have Not Been the Same Since
1999,bad,LSD,LSD,2,2000 Jun 1,C,6,112,4,"[6, 20]",0,M,Aaron Thompson,Horror Dancing In Memory
2000,bad,LSD,LSD,2,2000 Jun 1,C,6,113,4,"[6, 20]",1999,N,Anonymous,Why I'm Never Touching LSD
2002,bad,LSD,LSD,2,2000 Jun 1,C,7,115,5,"[6, 7, 28]",1991,M,Psycho-Dale,A Horrific Trip
2006,bad,LSD,LSD,2,2000 Jun 1,C,7,119,5,"[6, 7, 28]",1994,M,M.R. Braden,Blue Sunshine Blotter
2007,bad,LSD,LSD,2,2000 Jun 1,C,7,120,4,"[6, 7, 17]",1995,M,Anonymous,I Think I'm Going to Die
3168,bad,LSD,LSD,2,2000 Oct 1,C+,6,159,4,"[2, 5, 6, 8, 15, 19, 27, 40]",1990,M,W. Barrow,Destroyed a Part of Me
3445,bad,LSD,LSD,2,2000 Oct 1,D,7,172,4,"[6, 7, 28]",1999,M,specialist,$2500 Acid Trip
3458,bad,LSD,LSD,2,2000 Oct 1,D,2,174,4,"[2, 6, 7, 19]",2000,N,J Mills,"If It Doesn't Scare You, Its Not Acid"
3462,bad,LSD,LSD,2,2000 Oct 1,D,6,175,4,"[6, 8, 28]",2000,M,Madincraft,Knowledge is Power
3486,bad,LSD,LSD,2,2000 Oct 1,C+,6,177,4,"[6, 11, 28]",1993,M,Christopher,Subconscious Made Conscious
3647,bad,LSD,LSD,2,2000 Nov 1,C,6,180,4,"[5, 6, 19, 26]",2000,N,G-girl,Wicked Liquid
3667,bad,LSD,LSD,2,2000 Nov 1,C-,6,182,5,"[6, 8, 17]",2000,M,George,The Trip Went Bad
3923,bad,LSD,LSD,2,2000 Nov 1,C,6,196,4,"[6, 17]",2000,M,Blackbeard,The (Big) Bad Trip
4040,bad,LSD,LSD,2,2000 Dec 1,C-,6,199,5,"[6, 8, 17]",1994,M,ZeroDrop,Youth Gone Wild
4253,bad,LSD,LSD,2,2000 Dec 1,D,6,209,4,"[6, 28]",2000,F,spliff,LSD is the Devil
4533,bad,LSD,LSD,2,2001 Jan 1,C-,6,221,3,"[6, 35]",2001,M,Tripp,Two Bad Trips
4754,bad,LSD,LSD,2,2001 Jan 1,C-,6,230,3,"[6, 11, 17, 44]",2001,M,trippen guy,Thoughts on Bad Trips
5189,bad,LSD,LSD,2,2001 Feb 1,C,6,243,4,"[6, 28]",2001,F,smokeone,Never Underestimate Your Acid
5348,bad,LSD,LSD,2,2001 Feb 1,C+,6,255,5,"[3, 6, 19]",2000,M,RG,What Did I Do to Deserve to Die?
5566,bad,LSD,LSD,2,2001 Mar 1,B,6,265,4,"[1, 6, 17]",2001,M,beelzebud,Bit in the Ass
5860,bad,LSD,LSD,2,2001 Mar 1,C,6,280,4,"[6, 17]",2001,F,West,Thinking It Wouldn't Ever Happen To Me
5985,bad,LSD,LSD,2,2001 Apr 1,C,6,284,3,"[6, 17]",2001,F,Crymeth,Another Dimension
6421,bad,LSD,LSD,2,2001 Apr 1,C,6,304,4,"[6, 28, 37]",1995,M,Doc,Invasion Of The Soul Snatchers
6442,bad,LSD,LSD,2,2001 Apr 1,D,6,305,4,"[6, 7, 17]",2001,N,Lifetime Regret,Worst Night Of My Life
6959,bad,LSD,LSD,2,2001 May 1,C,2,329,3,"[2, 6, 17]",2001,M,miloauckerman,The Good and The Bad
7444,bad,LSD,LSD,2,2001 Jun 1,C-,3,344,4,"[3, 5, 6, 17, 42]",2001,F,alice,It's All In Your Head
7617,bad,LSD,LSD,2,2001 Jun 1,C-,7,351,5,"[5, 6, 7, 29, 36]",2001,M,alex,Too Much Fry
8205,bad,LSD,LSD,2,2001 Jul 1,C,6,379,3,"[6, 24]",1997,M,Goatboy,Field of Sh*t
8336,bad,LSD,LSD,2,2001 Jul 1,B,6,382,3,"[2, 6, 8, 17, 40]",1972,M,Bob from the UK,29 Years of Flashbacks From Bad Trip
8371,bad,LSD,LSD,2,2001 Jul 1,C+,6,385,4,"[6, 17, 29]",2001,M,Chris D.,Spiritual Adventures and Nightmares
8643,bad,LSD,LSD,2,2001 Aug 1,C-,6,390,4,"[5, 6, 17]",1997,M,Biggy,The Apocalypse and the Storm
8712,bad,LSD,LSD,2,2001 Aug 1,B,6,391,5,"[5, 6, 17, 44, 45]",2001,M,JuanPacoLopez,Discovery of True Love through a Bad Trip
8916,bad,LSD,LSD,2,2001 Aug 1,C+,7,398,5,"[6, 7, 17]",2000,M,Anoynomous,"Insanity, Confusion, and Cops"
9188,bad,LSD,LSD,2,2001 Sep 1,C-,6,402,4,"[5, 6, 16]",2001,M,krazykatt,LSD is Bad When You're Sad
9438,bad,LSD,LSD,2,2001 Sep 1,C-,6,409,4,"[3, 6, 17]",1993,M,Chris,I Was Standing Over My Dead Body
10435,bad,LSD,LSD,2,2001 Nov 1,C,6,444,4,"[5, 6, 24]",2001,M,Wonderland,"Tripping Amongst 15,000 Strangers"
10659,bad,LSD,LSD,2,2001 Nov 1,C+,5,450,4,"[5, 6, 16]",2000,M,iNTeRLoPR,Overwhelming Loneliness
10726,bad,LSD,LSD,2,2001 Nov 1,C-,6,453,4,"[1, 5, 6, 16]",2001,M,Brooklyn bomber,Some Scary Scenes I Can't Remember
11053,bad,LSD,LSD,2,2001 Dec 1,C-,2,465,4,"[2, 6, 18]",2001,M,Liquidlite,Drops Are Dangerous for Your 1st Time
11542,bad,LSD,LSD,2,2001 Dec 1,D,6,476,4,"[5, 6, 7, 28]",1998,F,aBbalahh,Tainted by Ignorance
13155,bad,LSD,LSD,2,2002 Mar 1,C,6,515,5,"[6, 7, 8, 14, 17, 27, 40, 42]",2000,M,Zjtt2,Jacking Off In Hyperspace
13251,bad,LSD,LSD,2,2002 Mar 1,C,6,519,4,"[6, 16]",1987,M,Willum,Death Touched Me
13346,bad,LSD,LSD,2,2002 Mar 1,C,2,521,3,"[2, 6, 15, 17, 22]",1997,F,Oral,Faith
13891,bad,LSD,LSD,2,2002 Apr 1,C-,5,529,4,"[1, 5, 6, 17]",1998,M,Warrior,I Felt Every Emotion in About 5 Seconds
14047,bad,LSD,LSD,2,2002 Apr 1,C+,6,533,4,"[6, 8, 15, 17, 27]",1993,M,Rick Kane,For Six Months I Feared Insanity
14114,bad,LSD,LSD,2,2002 Apr 1,D,6,536,4,"[1, 2, 6, 14, 15, 17]",1998,F,Not Me...No!,Are They Really There?
15477,bad,LSD,LSD,2,2002 Jun 1,C+,6,549,3,"[6, 8, 17, 27]",1999,F,Raven,The Trip That Ended My Drug Use
15729,bad,LSD,LSD,2,2002 Jun 1,C+,6,553,3,"[1, 6, 7, 28]",1991,M,Hiab-x,Umpsquamadic Peel
15901,bad,LSD, LSD,2,2002 Jul 1,A,6,554,5,"[1, 6, 36]",1992,M,hiab-x,Bad Trip and Umpsquamadic Peels
15928,bad,LSD,LSD,2,2002 Jul 1,C,6,555,4,"[6, 17]",2000,M,faith in logic,The Devil's Wise Words
16365,bad,LSD,LSD,2,2002 Jul 1,C-,6,559,4,"[1, 5, 6, 28]",1998,M,keyser,Halloween in Hell
16975,bad,LSD,LSD,2,2002 Aug 1,D,6,564,4,"[2, 5, 6, 38, 40]",1998,M,Cowan,I Hope I'm Not Insecure and Sketchy the Rest of My Life
17338,bad,LSD,LSD,2,2002 Sep 1,B,9,571,5,"[4, 6, 7, 9, 16, 37]",2002,M,Yourself,The Eternity of Heaven Or The Gates of Hell?
18029,bad,LSD,LSD,2,2002 Oct 1,C,6,578,5,"[1, 6, 8, 17]",2001,M,recovering,Be Careful
18533,bad,LSD,LSD,2,2002 Oct 1,B,6,587,4,"[6, 8, 11, 36]",1969,M,Doovit,"Bad Experience, Trip to the Emergency Room"
18714,bad,LSD,LSD,2,2002 Nov 1,B,6,589,5,"[6, 24, 37]",2002,M,Mirsha,Broken Heads
20389,bad,LSD,LSD,2,2003 Jan 1,C-,11,607,3,"[1, 6, 10, 11, 38]",2000,F,Courtney,Abuse?
20412,bad,LSD,LSD,2,2003 Jan 1,B,6,608,5,"[6, 17, 42]",2002,F,GoatGod,Talking Someone Down from a Thought Loop
20941,bad,LSD,LSD,2,2003 Feb 1,C+,7,615,3,"[6, 7, 17, 29, 39, 42]",2003,N,"Bob, Sally, and Jane","Taking the Good, Bad, and the Ugly."
21485,bad,LSD,LSD,2,2003 Feb 1,C-,5,624,4,"[1, 5, 6, 8, 17, 40]",1995,M,Ben,"Fantasy, Mystery, Bliss, and OBLIVION"
22310,bad,LSD,LSD,2,2003 Mar 1,C+,6,630,4,"[6, 28]",2002,M,pointofnoreturn,"Death, but Not Reality"
23290,bad,LSD,LSD,2,2003 Apr 1,C,2,645,3,"[1, 2, 3, 5, 6, 17, 22]",2003,M,emmy,Blew Me Away
23701,bad,LSD,LSD,2,2003 May 1,C-,6,649,4,"[5, 6, 16, 39]",2003,M,Liltripper,Tripping Alone - I Still Regret It
24042,bad,LSD,LSD,2,2003 May 1,C,6,652,3,"[1, 5, 6, 17]",1996,M,Nar,Inner Fears Manifested as External Voices
25881,bad,LSD,LSD,2,2003 Aug 1,C,6,684,4,"[6, 7, 17, 42]",1996,M,Garuda,My Roommate Woke Up in ICU
28924,bad,LSD,LSD,2,2003 Dec 1,C-,2,721,3,"[2, 5, 6, 53]",2003,M,Sylvester Al,Trippin' With Tuck-a-Bee
30710,bad,LSD,LSD,2,2004 Feb 1,C,27,739,5,"[6, 8, 27, 38, 40]",1997,M,It was fun...once,The Long Term Effects
30744,bad,LSD,LSD,2,2004 Feb 1,C+,6,740,4,"[6, 17, 37, 40]",1991,M,Finn,Hell and Back Again
31517,bad,LSD,LSD,2,2004 Mar 1,C+,6,752,4,"[6, 19]",2003,M,peyoteboy,Avoid Assholes While Tripping
32380,bad,LSD,LSD,2,2004 Mar 1,D,6,766,4,"[3, 6, 17]",1996,M,ninjadog,The First Bad Trip
32645,bad,LSD,LSD,2,2004 Apr 1,C,2,771,4,"[2, 6, 15, 17, 44, 46]",2003,M,Ganggus,"Extremely High Quality, Maybe To Good"
32816,bad,LSD,LSD,2,2004 Apr 1,C,6,772,4,"[6, 19, 39]",2004,F,Angie,Almost the End
36447,bad,LSD,LSD,2,2004 Sep 1,C,6,816,4,"[5, 6, 14, 17, 46]",2004,N,Butterfly,Trapped in Time in My Mind
36898,bad,LSD,LSD,2,2004 Sep 1,C-,6,819,3,"[6, 8, 17]",2003,F,lenadelaluna,No Two The Same
37816,bad,LSD,LSD,2,2004 Oct 1,C-,6,831,4,"[5, 6, 17, 29]",2004,M,Bun,Not Fit For General Consumption
39856,bad,LSD,LSD,2,2005 Jan 1,B,6,849,4,"[6, 17]",2005,M,Wiccan_Seeker,Explorers in the Further Regions
41534,bad,LSD,LSD,2,2005 Mar 1,C+,6,861,5,"[6, 15, 16, 40]",1971,M,Starfire,MInd-Shattering High Dose Trip
41671,bad,LSD,LSD,2,2005 Mar 1,C+,6,865,4,"[3, 6, 17]",2005,F,Megan F,"Utter Chaos, Total Depression, Worst Trip Ever"
42273,bad,LSD,LSD,2,2005 Apr 1,B,9,875,3,"[2, 5, 6, 9, 17, 37]",1994,M,Faeden,The Universal Consciousness of Mind and God
43465,bad,LSD,LSD,2,2005 May 1,C-,6,898,3,"[6, 20]",2005,M,IE,12 Hours of Insanity
46828,bad,LSD,LSD,2,2005 Oct 1,C,6,955,5,"[5, 6, 8, 17, 29]",1992,M,LSD,Fear of God
47822,bad,LSD,LSD,2,2005 Nov 1,B,5,984,4,"[5, 6, 16, 22]",1988,N,Shruming Human,It Felt Like True Psychosis
49117,bad,LSD,LSD,2,2005 Dec 1,C-,6,1004,4,"[5, 6, 17]",2005,M,Dragonseeds,Watching The Walls Collapse
50960,bad,LSD,LSD,2,2006 Feb 1,B,6,1034,4,"[6, 17, 46]",2006,M,Jetfx,The Melting of My Mind
54287,bad,LSD,LSD,2,2006 Jul 1,B,6,1105,4,"[6, 16]",2000,M,Eightballeyes,Did I Just Kill Someone?
55057,bad,LSD,LSD,2,2006 Aug 1,C+,5,1120,3,"[5, 6, 17]",1992,M,Warren C,Drowning Alone
55318,bad,LSD,LSD,2,2006 Aug 1,D,2,1127,3,"[1, 2, 5, 6, 16, 46]",2006,M,Dave,This Terrified the Hell Out of Me
56890,bad,LSD,LSD,2,2006 Oct 1,B,9,1151,4,"[1, 2, 5, 6, 9, 13, 16, 23, 45]",1995,M,Chris M.,Leibe Sucht Dich!
60233,bad,LSD,LSD,2,2007 Jan 1,C-,6,1189,4,"[1, 5, 6, 28]",2003,M,Rahu,Taken by Surprise
65429,bad,LSD,LSD,2,2007 Aug 1,C+,6,1264,4,"[6, 13, 24, 46]",2007,F,NoodleGirl,Scorpion Face
65740,bad,LSD,LSD,2,2007 Sep 1,C+,6,1271,4,"[6, 16]",1984,M,Amp,Experimenting With Evil
66222,bad,LSD,LSD,2,2007 Oct 1,B,6,1283,4,"[1, 5, 6, 22, 23, 28, 39, 46]",1970,M,MikeEC,Too Much of a Good Thing
66421,bad,LSD,LSD,2,2007 Oct 1,C,6,1286,4,"[6, 17]",2007,M,Dan H.,Life-Altering
66686,bad,LSD,LSD,2,2007 Oct 1,C-,6,1293,4,"[1, 6, 8, 17, 46]",2007,M,Optimusprime,Bad Trip
66812,bad,LSD,LSD,2,2007 Nov 1,C-,6,1296,5,"[5, 6, 17]",2007,M,idiothead,Profoundly Regrettable Yet Rewarding
68440,bad,LSD,LSD,2,2008 Jan 1,C,6,1337,4,"[6, 8, 17]",2007,M,Findinggod,Rebuilding an Ego
69875,bad,LSD,LSD,2,2008 Mar 1,B,2,1362,4,"[2, 6, 17]",2007,M,gorila,Tripping on the Paradisiac Brazilian Coast
70185,bad,LSD,LSD,2,2008 Mar 1,A,6,1371,3,"[5, 6, 8, 17, 29, 49]",2007,M,Ben,"The Infinite Reality Layers, Ultimate Despair"
70308,bad,LSD,LSD,2,2008 Apr 1,C+,6,1374,4,"[1, 5, 6, 22, 28]",2008,F,theorm,Jazz Trip to Bad Trip
71896,bad,LSD,LSD,2,2008 Jun 1,C-,6,1396,3,"[1, 3, 6, 22, 28]",2008,M,Sohigh,A Trip Downtown
72427,bad,LSD,LSD,2,2008 Jul 1,C+,6,1409,4,"[2, 6, 17]",2007,F,Cache,The Ultimate Evil Destroying Life
72573,bad,LSD,LSD,2,2008 Jul 1,C,6,1411,4,"[1, 5, 6, 24, 39]",2008,F,cherry,"Kaleidoscopic Boobs, Too"
73806,bad,LSD,LSD,2,2008 Sep 1,B,6,1431,4,"[2, 6, 20]",2008,F,Sam A.,Two Days of LSD Psychosis
74344,bad,LSD,LSD,2,2008 Oct 1,C,6,1438,4,"[6, 17]",2008,M,Pedro,Realizing Hell Within
74840,bad,LSD,LSD,2,2008 Nov 1,C,6,1448,4,"[1, 3, 5, 6, 20]",2008,M,standsure,Existential Crisis and Unwanted Ego Loss
76214,bad,LSD,LSD,2,2009 Jan 1,C,6,1464,5,"[5, 6, 22, 26, 28]",2008,M,gerrritB,"Wow, I Really Didn't Die Today"
81564,bad,LSD,LSD,2,2009 Oct 1,B,6,1524,4,"[6, 16, 29, 37]",2009,F,NotSondra,A Universal Experiment in Consciousness
82394,bad,LSD,LSD,2,2009 Nov 1,C,6,1544,4,"[6, 24]",2009,M,Timmy,The Sunrise and Sunset of My Life
82503,bad,LSD,LSD,2,2009 Nov 1,C,5,1546,4,"[5, 6, 7, 28]",2004,M,Cisco Kid,Tear in the Sky
82774,bad,LSD,LSD,2,2009 Dec 1,B,7,1552,5,"[6, 7, 36]",2008,M,John M.,Reality 101
83138,bad,LSD,LSD,2,2010 Jan 1,B,6,1557,3,"[1, 2, 5, 6, 8, 22, 23, 28, 39, 46]",2008,F,Starrness,Acid Rain
84886,bad,LSD,LSD,2,2010 Apr 1,C-,6,1586,4,"[3, 5, 6, 8, 28]",2010,M,The wandrer,SET and SETTING VITAL
85095,bad,LSD,LSD,2,2010 Apr 1,C,2,1592,3,"[1, 2, 6, 17, 22, 39]",2010,M,der metzger,Jumping in the Deep End
88036,bad,LSD,LSD,2,2010 Nov 1,D,6,1633,3,"[5, 6, 49, 54]",2010,F,Lotus,Scary Halloween
88438,bad,LSD,LSD,2,2010 Nov 1,C,6,1639,5,"[6, 17]",2010,M,PsychedelicShock,Waking Up With Tubes in My Arms
88520,bad,LSD,LSD,2,2010 Dec 1,C,5,1643,4,"[5, 6, 17, 23]",2000,M,Strung Out,We Sat Divided
88579,bad,LSD,LSD,2,2010 Dec 1,B,6,1645,5,"[1, 5, 6, 16, 22, 37]",2010,F,Ephraim Rage,Ego Death
89907,bad,LSD,LSD,2,2011 Mar 1,C,6,1669,4,"[1, 5, 6, 28]",2011,M,B,I Thought I Was Going to Die
90041,bad,LSD,LSD,2,2011 Mar 1,B,6,1672,4,"[1, 5, 6, 17, 22, 23]",2010,M,Shulgins Cat,Apocalyptic Nightmare
90846,bad,LSD,LSD,2,2011 May 1,C,2,1682,5,"[2, 4, 6, 17, 39]",2011,M,firsttimetripper,Sensory and Ego Death Parallel Universe
91651,bad,LSD,LSD,2,2011 Jun 1,C,6,1697,4,"[1, 5, 6, 23, 24]",2011,M,Logarth,Jesus and White a Van
93659,bad,LSD,LSD,2,2011 Nov 1,A,6,1736,5,"[1, 5, 6, 13, 16, 22, 29, 46]",2011,M,DeWitt,So Sure I Could Handle It
96234,bad,LSD,LSD,2,2012 May 1,D,6,1789,4,"[6, 16]",2012,M,Platopatotomus,The Morning My Mind Broke
97641,bad,LSD,LSD,2,2012 Sep 1,C+,6,1811,4,"[6, 14, 28, 44]",2012,F,trialandterror,I Was Not Comfortable
98623,bad,LSD,LSD,2,2012 Dec 1,A,6,1828,5,"[6, 8, 15, 17, 27, 29]",2012,M,Lucyfer,Heroic Dose-Induced Nightmare
103417,bad,LSD,LSD,2,2014 May 1,C+,6,1912,4,"[6, 16]",2014,M,LucidSky,Hospitalizing Myself
103867,bad,LSD,LSD,2,2014 Jul 1,C+,6,1922,4,"[2, 6, 17]",2014,M,Mq,My First Time Was a Nightmare
107136,bad,LSD,LSD,2,2015 Oct 1,C,6,1995,5,"[2, 6, 16]",2015,M,OlderFirstTimer,Wonderful and Terrifying
108146,bad,LSD,LSD,2,2016 Mar 1,C-,1,2021,3,"[1, 6, 17, 44]",2016,F,Hud,Past Lives Recognition Sensation
108950,bad,LSD,LSD,2,2016 Jul 1,B,6,2047,5,"[6, 16]",1995,M,Jan Naumann,Anxiety Nothingness and the Logic-Machine
109286,bad,LSD,LSD,2,2016 Oct 1,C+,5,2056,4,"[5, 6, 45, 53]",2016,M,deala,A Peek Into A Bad Trip
109612,bad,LSD,LSD,2,2016 Nov 1,C,6,2071,5,"[6, 15, 20, 49]",2014,M,dapurl,With Chronic Fatigue Syndrome - Really Horrible Mix
109688,bad,LSD,LSD,2,2016 Dec 1,C-,1,2077,4,"[1, 6, 16, 49]",2014,M,J,The Loop That Changed My Life
110119,bad,LSD,LSD,2,2017 Mar 1,D,6,2096,3,"[1, 5, 6, 20, 46]",2017,F,shymanic,Bad Trip
110817,bad,LSD,LSD,2,2017 Jul 1,C-,6,2121,4,"[1, 5, 6, 13, 28, 46]",2017,M,Hunter_S._Thompson,The Trip That Wouldnt End
111135,bad,LSD,LSD,2,2017 Oct 1,C,7,2139,5,"[1, 5, 6, 7, 8, 17, 42, 44]",2016,M,2lovers8lucy,How High It Can Take You Is Not Always Good
111153,bad,LSD,LSD,2,2017 Oct 1,D,6,2140,4,"[3, 6, 28]",2017,M,Shaggy,Down the Rabbit Hole I Go
111357,bad,LSD,LSD,2,2017 Dec 1,C+,1,2155,4,"[1, 2, 6, 17, 39]",2017,F,Emilays,Famous Last Words
111865,bad,LSD,LSD,2,2018 Apr 1,C,6,2190,5,"[6, 7, 8, 17, 40]",2017,M,Tommy,A Digression to Hell
111870,bad,LSD,LSD,2,2018 Apr 1,C,6,2192,4,"[6, 17, 46]",2018,F,yma711,I Didn't Think The Trip Was Going To End
111973,bad,LSD,LSD,2,2018 May 1,C+,5,2200,4,"[1, 5, 6, 17]",2018,M,LonelyGod,Lonely Delusions of Being God
112628,bad,LSD,LSD,2,2018 Nov 1,C-,7,2231,5,"[6, 7, 28]",2018,F,lextorp,A Trip to Auschwitz
112810,bad,LSD,LSD,2,2019 Jan 1,C,6,2239,5,"[2, 6, 7, 28, 49]",2014,F,Pot Leaf,Your Body is Attacking Itself
113377,bad,LSD,LSD,2,2019 Jul 1,C,6,2270,3,"[6, 17, 37]",2019,M,SoupTime,Heavenly Hell
113697,bad,LSD,LSD,2,2019 Oct 1,C-,6,2284,4,"[6, 53]",2017,F,trascedamyst,Delusional Panic Attack in the Streets
114166,bad,LSD,LSD,2,2020 Mar 1,C-,6,2307,4,"[6, 17]",2018,M,Joe,The Time I Thought I Died
116144,bad,LSD,LSD,2,2022 Feb 1,A,6,2398,5,"[6, 8, 16, 49]",2021,M,nerl,Pure and Consuming Terror
933,bad,MDMA,Ecstasy,3,2000 Mar 1,D,6,73,3,"[6, 17, 27]",2000,F,Bionaire,MDMA Gone Awry
2338,bad,MDMA,Ecstasy,3,2000 Jul 1,D,6,165,3,"[6, 25]",2000,F,Carley,One Bad Experience with a Blue Russian
2711,bad,MDMA,Ecstasy,3,2000 Aug 1,D,6,189,4,"[1, 6, 8, 25]",2000,M,Clubhead,A Bad E Trip and It Hasn't Been the Same
2802,bad,MDMA,Ecstasy (?),3,2000 Aug 1,D,6,194,4,"[5, 6, 17, 26]",2000,M,D-Lyte,Not Sure What Happened
3253,bad,MDMA,Ecstasy (PMA?),3,2000 Oct 1,C+,6,227,3,"[5, 6, 18, 26, 27]",2000,M,Jim,A Nasty Surprise
3538,bad,MDMA,Ecstasy,3,2000 Oct 1,D,6,247,3,"[6, 8, 10, 17]",2000,M,Brabe,Insanity
5954,bad,MDMA,Ecstasy,3,2001 Mar 1,D,2,364,4,"[2, 5, 6, 7, 17]",2001,F,Trina,My First Time (in the ER)
9386,bad,MDMA,Ecstasy,3,2001 Sep 1,D,5,468,3,"[5, 6, 8, 15, 25, 26]",2001,F,Clare,Bad Ecstacy Experience from a Low User
9493,bad,MDMA,MDMA,3,2001 Sep 1,C,2,470,3,"[2, 5, 6, 17]",2001,M,Daniel,Trapped in a Thought Loop
13886,bad,MDMA,MDMA (Ecstasy),3,2002 Apr 1,D,6,620,3,"[6, 8, 18]",2001,F,Glow_Chick,Thinking About Suicide
17564,bad,MDMA,MDMA,3,2002 Sep 1,C,11,680,4,"[5, 6, 8, 10, 11, 15, 38, 46]",2002,M,Nascentman,This Drug Can Be Dark
19876,bad,MDMA,Ecstasy,3,2002 Dec 1,C-,6,738,4,"[6, 16]",2002,M,diablo,Nightmare
28690,bad,MDMA,MDMA (Ecstasy),3,2003 Nov 1,C-,3,877,5,"[3, 6, 8, 18]",2003,F,anonymous,Turn Back Time
31642,bad,MDMA,MDMA (Ecstasy),3,2004 Mar 1,C+,7,924,4,"[5, 6, 7, 18, 29, 39, 42]",2003,F,Lsamaranga,Halloween Nightmare
39888,bad,MDMA,MDMA,3,2005 Jan 1,C,5,1027,4,"[5, 6, 17]",2005,F,PhetamineD,The CIA Is in the Toilet
41948,bad,MDMA,MDMA,3,2005 Apr 1,C-,2,1053,4,"[2, 5, 6, 22, 46, 54]",2005,F,R,Like I Was Going to Die
42402,bad,MDMA,MDMA (Ecstasy),3,2005 Apr 1,C,6,1066,3,"[6, 11, 16, 46]",2003,M,Mark,The Final Night
43523,bad,MDMA,MDMA (Ecstasy),3,2005 Jun 1,C,6,1095,4,"[5, 6, 28]",2005,F,Aphrodite,The Reason I'm Through
48974,bad,MDMA,MDMA (Ecstasy),3,2005 Dec 1,C,5,1177,3,"[2, 5, 6, 17, 44, 46]",2005,F,Anna,I Started to Freak Out
64594,bad,MDMA,MDMA,3,2007 Jul 1,C-,6,1439,4,"[5, 6, 28, 46]",2007,M,Anonymous,Classic Horror Movie
66681,bad,MDMA,MDMA (Ecstasy),3,2007 Oct 1,C,6,1473,3,"[6, 15, 17]",2007,M,Someone,A Real Bad Trip
66697,bad,MDMA,MDMA (Ecstasy),3,2007 Oct 1,B,7,1475,5,"[2, 6, 7, 8, 15, 17, 29, 39, 42, 44]",2007,M,Dipset,One Time Ruined a Life
75284,bad,MDMA,MDMA (Ecstasy),3,2008 Nov 1,C,6,1592,4,"[6, 11, 17]",2008,F,Brin,Third Time Is Not a Charm
75292,bad,MDMA,MDMA,3,2008 Nov 1,D,6,1593,5,"[5, 6, 28]",2006,F,eyesoftheworld,Not a Grateful Time
78637,bad,MDMA,MDMA (Ecstasy),3,2009 May 1,D,6,1631,4,"[6, 19]",2009,F,Rollerr,"Very Anxious, and My Mind Was Racing"
79370,bad,MDMA,MDMA (Ecstasy),3,2009 Jun 1,D,6,1639,4,"[6, 17]",2009,F,murph,I Could See Demons Everywhere
98328,bad,MDMA,MDMA,3,2012 Nov 1,D,6,2059,4,"[6, 20, 29]",2012,M,half dead,Nightmare
111716,bad,MDMA,MDMA,3,2018 Mar 1,C+,10,2338,3,"[6, 8, 10, 11, 13, 27, 28, 29]",2015,F,xoxo,"Beautiful Drug, Devastating Habituation"
79308,bad,Mescaline/Cacti/Children,Cacti - T. pachanoi,64,2009 Jun 1,B,9,325,3,"[3, 5, 6, 9, 15, 16, 37, 49]",2008,M,Oneiromancer,A War on Hell
89668,bad,Mescaline/Cacti/Children,Peyote,42,2011 Feb 1,B,6,377,2,"[6, 16]",1886,M,JR Briggs,1886 'Mescale Button' Bad Trip Report
798,bad,Psilocybin/Mushrooms,Mushrooms - P. cubensis,66,2000 Mar 1,C,6,5,3,"[6, 8, 19]",2000,N,Hectus,Amsterdam Frenzy
913,bad,Psilocybin/Mushrooms,Mushrooms,39,2000 Mar 1,D,6,45,3,"[6, 28]",2000,N,Space Wilson,Carnival Madness
2806,bad,Psilocybin/Mushrooms,Mushrooms - P. cubensis,66,2000 Aug 1,D,6,22,4,"[6, 20]",2000,F,Beavis,Hell in My Face
3197,bad,Psilocybin/Mushrooms,Mushrooms,39,2000 Oct 1,D,6,117,4,"[6, 17]",1999,M,revo,Bad Mushroom Trip
3994,bad,Psilocybin/Mushrooms,Mushrooms,39,2000 Nov 1,D,6,129,4,"[6, 17]",2000,F,Lauren L,First Trip from Hell
4706,bad,Psilocybin/Mushrooms,Mushrooms - P. cubensis,66,2001 Jan 1,C,6,30,3,"[1, 6, 28]",2001,M,Miro,Trip to the Core
4938,bad,Psilocybin/Mushrooms,Mushrooms - P. semilanceata,90,2001 Jan 1,D,2,154,3,"[2, 6, 17, 27]",2001,M,Mopopo,The Fun and the Not So Fun of Mushrooms
5759,bad,Psilocybin/Mushrooms,Mushrooms (P. pelliculosa),39,2001 Mar 1,C,6,174,4,"[6, 17]",2001,M,Divorium,Mountain Pressure!
